Project ID,Project Name,Registry,ARB Project,Registry + ARB,Scope,Project Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,Total Credits Issued,Total Credits Retired,Total Credits Remaining,First Year of Project,Issued by Reporting 1996,Issued by Reporting 1997,Issued by Reporting 1998,Issued by Reporting 1999,Issued by Reporting 2000,Issued by Reporting 2001,Issued by Reporting 2002,Issued by Reporting 2003,Issued by Reporting 2004,Issued by Reporting 2005,Issued by Reporting 2006,Issued by Reporting 2007,Issued by Reporting 2008,Issued by Reporting 2009,Issued by Reporting 2010,Issued by Reporting 2011,Issued by Reporting 2012,Issued by Reporting 2013,Issued by Reporting 2014,Issued by Reporting 2015,Issued by Reporting 2016,Issued by Reporting 2017,Issued by Reporting 2018,Issued by Reporting 2019,Issued by Reporting 2020,Issued by Reporting Future Years,Retired 1996,Retired 1997,Retired 1998,Retired 1999,Retired 2000,Retired 2001,Retired 2002,Retired 2003,Retired 2004,Retired 2005,Retired 2006,Retired 2007,Retired 2008,Retired 2009,Retired 2010,Retired 2011,Retired 2012,Retired 2013,Retired 2014,Retired 2015,Retired 2016,Retired 2017,Retired 2018,Retired 2019,Retired 2020,Retired 2021,Retired Year Unknown,Project Owner,Offset Project Operator,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,Voluntary Status,Project Listed,Project Registered ,ARB ID,Active CCB Status,Project Sector,Registry Documents,Project Website,Issued 1996,Issued 1997,Issued 1998,Issued 1999,Issued 2000,Issued 2001,Issued 2002,Issued 2003,Issued 2004,Issued 2005,Issued 2006,Issued 2007,Issued 2008,Issued 2009,Issued 2010,Issued 2011,Issued 2012,Issued 2013,Issued 2014,Issued 2015,Issued 2016,Issued 2017,Issued 2018,Issued 2019,Issued 2020,Notes,Date project added to database,Year of first issuance
GS6793,Taspinar Wind Power Project,GOLD,,GOLD,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Cagla Balci Eris,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,LISTED,,,,,WIND,https://impact.sustain-cert.com/public_projects/1621,https://registry.goldstandard.org/projects/details/1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS683,Bandirma-3 WPP,GOLD,,GOLD,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,397346,145448,251898,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28695,46070,41374,37495,31941,40387,42928,8966,19275,69064,31151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,7550,45092,78535,3750,4500,3376,1624,0,0,0,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1266,https://registry.goldstandard.org/projects/details/1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48599,0,95290,0,0,0,0,133967,119490,,44300,2010
GS6830,Solar Water Pumps for salt farmers of Kutch,GOLD,,GOLD,Renewable Energy,Solar Water Heaters,Other,South Asia,India,,,Value Network Venture Advisory Services Pte. Ltd.,2178,288,1890,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,Value Network Venture Advisory Services Pte. Ltd.,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,SOLAR_THERMAL_ELECTRICITY,https://impact.sustain-cert.com/public_projects/1738,https://registry.goldstandard.org/projects/details/1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178,,44300,2017
GS6831,Energy efficiency improvement  project leading to multiple sustainable development benefits,GOLD,,GOLD,Household & Community,Cookstoves,Other,Sub Saharan Africa,Uganda,,,Pacific Engineering Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,LISTED,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1779,https://registry.goldstandard.org/projects/details/1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6836,GS1247 VPA 156 Southern Ethiopia Community Protected Springs,GOLD,,GOLD,Household & Community,Clean Water,GS TPDDTEC v 2.,Sub Saharan Africa,Ethiopia,,,CO2balance UK ltd,16520,0,16520,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041,10000,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO2balance UK ltd,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1555,https://registry.goldstandard.org/projects/details/1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16520,,44300,2017
GS6837,"GS1247 VPA 157 Improved Kitchen Regimes: Kayonza District Borehole Project, Rwanda",GOLD,,GOLD,Household & Community,Community Boreholes,GS TPDDTEC v 2.,Sub Saharan Africa,Rwanda,,,CO2balance UK ltd,19997,9798,10199,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,9970,7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,6617,0,0,CO2balance UK ltd,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1551,https://registry.goldstandard.org/projects/details/1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9997,10000,,44300,2017
GS6838,"GS1247 VPA 158 Improved Kitchen Regimes: Kayonza District Borehole Project, Rwanda",GOLD,,GOLD,Household & Community,Community Boreholes,GS TPDDTEC v 2.,Sub Saharan Africa,Rwanda,,,CO2balance UK ltd,20000,2471,17529,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,10000,7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471,0,0,CO2balance UK ltd,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1553,https://registry.goldstandard.org/projects/details/1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,,44300,2017
GS685,GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru Ã¢â‚¬â€œ VPA1,GOLD,,GOLD,Household & Community,Cookstoves,GS Methodology for Improved Cook stoves and Kitchen Regimes v1.,South America,Peru,,,MICROSOL SAS,564713,311523,253190,2008,0,0,0,0,0,0,0,0,0,0,0,0,1049,15276,33068,84983,60377,56625,68786,72089,88551,83909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,50784,10781,41721,82295,9116,46974,31495,33748,4289,0,0,MICROSOL SAS,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1267,https://registry.goldstandard.org/projects/details/1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53228,0,156164,0,0,83076,0,88697,183548,0,,44300,2008
GS6852,"5.10 MW Wind Power Project by Shyam Metalics & Energy Limited in Maharashtra, India",GOLD,,GOLD,Renewable Energy,Wind,Other,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_DESIGN,,,,,WIND,https://impact.sustain-cert.com/public_projects/1739,https://registry.goldstandard.org/projects/details/1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6853,Wind power project by HZL in Gujarat.,GOLD,,GOLD,Renewable Energy,Wind,Other,South Asia,India,,,Hindustan Zinc Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_DESIGN,,,,,WIND,https://impact.sustain-cert.com/public_projects/1740,https://registry.goldstandard.org/projects/details/1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6854,Wind power project by HZL in Karnataka,GOLD,,GOLD,Renewable Energy,Wind,Other,South Asia,India,,,Hindustan Zinc Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1741,https://registry.goldstandard.org/projects/details/1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6855,27.3 MW Wind energy farm at Mokla Rajasthan by HZL,GOLD,,GOLD,Renewable Energy,Wind,Other,South Asia,India,,,Hindustan Zinc Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_DESIGN,,,,,WIND,https://impact.sustain-cert.com/public_projects/1742,https://registry.goldstandard.org/projects/details/1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6856,9 MW Wind Energy Farm at Jodhpur Rajasthan by HZL,GOLD,,GOLD,Renewable Energy,Wind,AMS-I.D. Grid connected renewable electricity generation,South Asia,India,,,Hindustan Zinc Limited,22621,0,22621,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792,14678,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1743,https://registry.goldstandard.org/projects/details/1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22621,,44300,2017
GS6857,"15 MW Wind energy farm at Gopalpura, Karnataka by HZL",GOLD,,GOLD,Renewable Energy,Wind,Other,South Asia,India,,,Hindustan Zinc Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1744,https://registry.goldstandard.org/projects/details/1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6858,"21 MW Wind energy farm at Palladam, TamilNadu by HZL",GOLD,,GOLD,Renewable Energy,Wind,Other,South Asia,India,,,Hindustan Zinc Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1745,https://registry.goldstandard.org/projects/details/1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6861,GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 011,GOLD,,GOLD,Household & Community,Cookstoves,GS MS Simplified Methodology for Efficient Cookstoves v1.,South East Asia,Myanmar,,,Soneva Foundation,9862,0,9862,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Soneva Foundation,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1590,https://registry.goldstandard.org/projects/details/1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9862,,44300,2018
GS687,Jilin Huaneng Zhenlai Mali Wind Power Project,GOLD,,GOLD,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,East Asia,China,,,Tricorona Carbon Asset Management Pte Ltd,219785,0,219785,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46669,94375,78741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tricorona Carbon Asset Management Pte Ltd,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1268,https://registry.goldstandard.org/projects/details/1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219785,0,0,0,0,0,0,0,,44300,2010
GS688,GS688-SUEN East Turkey Hydro PoA in Turkey,GOLD,,GOLD,Renewable Energy,Hydropower,AMS-I.D. Grid connected renewable electricity generation,Middle East,Turkey,,,ClimateCare Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,LISTED,,,,,SMALL_LOW_IMPACT_HYDRO,https://impact.sustain-cert.com/public_projects/1269,https://registry.goldstandard.org/projects/details/1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6886,Community Level Green Energy Promotion in Nepal PoA,GOLD,,GOLD,Household & Community,Bundled Energy Efficiency,Other,South Asia,Nepal,,,Sahas Foundation,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,GOLD_STANDARD_CERTIFIED_DESIGN,,,,,OTHER,https://impact.sustain-cert.com/public_projects/1784,https://registry.goldstandard.org/projects/details/1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6887,Community Level Green Energy Promotion in Nepal VPA-01,GOLD,,GOLD,Household & Community,Bundled Energy Efficiency,Other,South Asia,Nepal,,,Sahas Foundation,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_DESIGN,,,,,OTHER,https://impact.sustain-cert.com/public_projects/1785,https://registry.goldstandard.org/projects/details/1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS689,Zhaoyang rural household biogas tank program,GOLD,,GOLD,Household & Community,Biodigesters,GS Baseline and Monitoring Methodology Biodigester v1.,East Asia,China,,,Initiative Developpement,20240,6051,14189,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1146,3860,4343,4757,4376,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,288,257,35,225,2870,53,1918,293,0,0,Initiative Developpement,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,BIOGAS_HEAT,https://impact.sustain-cert.com/public_projects/1270,https://registry.goldstandard.org/projects/details/1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,8201,4170,4988,0,2290,0,0,0,,44300,2009
GS690,*Proyecto Mirador enhanced distribution of efficient woodstoves,GOLD,,GOLD,Household & Community,Cookstoves,GS TPDDTEC v 2.,Central America,Honduras,,,Proyecto Mirador,248531,236188,12343,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,11942,31422,81991,121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1203,1468,9322,120073,609,2773,100566,112,35,0,0,Proyecto Mirador,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1271,https://registry.goldstandard.org/projects/details/1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12368,28229,78023,129911,0,0,0,0,0,0,,44300,2009
GS695,"Energy Efficiency Improvement by introducing Micro-Irrigation Systems (MIS) in Banana Cultivation, Jalgaon District, Maharashtra",GOLD,,GOLD,Agriculture,Improved Irrigation Management,NULL,South Asia,India,,,ClimateCare Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,LISTED,,,,,ENERGY_EFFICIENCY_AGRICULTURE_SECTOR,https://impact.sustain-cert.com/public_projects/1272,https://registry.goldstandard.org/projects/details/1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS696,Orb Energy Solar Project India,GOLD,,GOLD,Renewable Energy,Solar - Distributed,AMS-I.A. Electricity generation by the user,South Asia,India,,,J.P. Morgan,45089,45089,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,6827,10264,13120,13396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,39849,0,0,0,0,0,0,0,J.P. Morgan,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,OTHER,https://impact.sustain-cert.com/public_projects/1273,https://registry.goldstandard.org/projects/details/1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18573,26516,0,0,0,0,0,,44300,2010
GS6995,DE SOLAR 7 BIOGAS ENERGY PLANT,GOLD,,GOLD,Agriculture,Manure Methane Digester,GS Revised Methodology for Manure Management Systems and MSW v1.,Middle East,Turkey,,,Bio Solutions,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,107897,LISTED,,,,,BIOGAS_ELECTRICITY,https://impact.sustain-cert.com/public_projects/1786,https://registry.goldstandard.org/projects/details/1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS6998,"GS2489 Efficient cookstoves in Benin and Togo â€“ VPA3 â€“ EcoBenin â€“ Women, Soils and Energy",GOLD,,GOLD,Household & Community,Cookstoves,GS MS Simplified Methodology for Efficient Cookstoves v1.,Sub Saharan Africa,Benin,,,CO2logic,2948,1004,1944,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1584,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,CO2logic,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://impact.sustain-cert.com/public_projects/1613,https://registry.goldstandard.org/projects/details/1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948,,44300,2017
GS6999,21 MW Wind Energy Project by Shree Cement Limited,GOLD,,GOLD,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,EKI Energy Services Limited,76503,42549,33954,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34461,42042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42549,0,0,,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1549,https://registry.goldstandard.org/projects/details/1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76503,,44300,2018
GS7002,Namene Solar Light Company: Solar Lighting Programme of Activities,GOLD,,GOLD,Renewable Energy,Solar Lighting,AMS-III.AR. Substituting fossil fuel based lighting with LED lighting systems,Sub Saharan Africa,Zambia,,,Namene Solar Light Company Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_DESIGN,,,,,SOLAR_THERMAL_ELECTRICITY,https://impact.sustain-cert.com/public_projects/1746,https://registry.goldstandard.org/projects/details/1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS702,Boreas-1 Enez Wind Power Plant,GOLD,,GOLD,Renewable Energy,Wind,AMS-I.D. Grid connected renewable electricity generation,Middle East,Turkey,,,BOREAS Enerji retim Sistemleri Sanayi Tic. A._.,163317,86583,76734,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23534,37803,19353,0,4720,34798,31504,11605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767,511,548,2500,23942,3367,51948,0,0,BOREAS Enerji retim Sistemleri Sanayi Tic. A._.,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,WIND,https://impact.sustain-cert.com/public_projects/1275,https://registry.goldstandard.org/projects/details/1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80690,0,0,0,0,82627,0,,44300,2011
GS7049,Sichuan Rural Poor-Household Biogas Development Programme (GS1239 CER to VER conversion),GOLD,,GOLD,Household & Community,Biodigesters,AMS-I.I. Biogas/biomass thermal applications for households/small users,East Asia,China,,,UPM Umwelt-Projekt-Management GmbH,101503,55196,46307,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16983,83520,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,47338,7658,0,0,UPM Umwelt-Projekt-Management GmbH,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,BIOGAS_HEAT,https://impact.sustain-cert.com/public_projects/1701,https://registry.goldstandard.org/projects/details/1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100503,0,1000,,44300,2013
GS707,"Landfill Gas Extraction and Electricity Generation Project Ã¢â‚¬â€œ Istanbul, Turkey",GOLD,,GOLD,Waste Management,Landfill Methane,ACM0001 Flaring or use of landfill gas,Middle East,Turkey,,,Ortadogu Enerji A.S.,3777327,1198774,2578553,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203270,532243,871941,464330,624197,502319,579027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25164,238655,245235,215879,30485,443356,0,0,Ortadogu Enerji A.S.,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,OTHER,https://impact.sustain-cert.com/public_projects/1276,https://registry.goldstandard.org/projects/details/1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,696707,499657,0,0,2180963,,44300,2010
GS7071,400 MW Solar Power Project at Bhadla Rajasthan,GOLD,,GOLD,Renewable Energy,Solar - Centralized,ACM0002,South Asia,India,,,EKI Energy Services Limited,608592,159882,448710,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159882,0,0,,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,Other,https://impact.sustain-cert.com/public_projects/1564,https://registry.goldstandard.org/projects/details/1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608592,,44300,2019
GS7078,216 MWac Adani Green Energy (Tamilnadu) Solar Power Project,GOLD,,GOLD,Renewable Energy,Solar - Centralized,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,Infinite Environmental Solutions LLP,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,GOLD_STANDARD_CERTIFIED_DESIGN,,,,,OTHER,https://impact.sustain-cert.com/public_projects/1543,https://registry.goldstandard.org/projects/details/1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS7079,72 MWac Kamuthi Renewable Energy Project,GOLD,,GOLD,Renewable Energy,Solar - Centralized,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,Infinite Environmental Solutions LLP,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,LISTED,,,,,OTHER,https://impact.sustain-cert.com/public_projects/1544,https://registry.goldstandard.org/projects/details/1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
GS708,Chumporn applied biogas technology for advanced waste water management,GOLD,,GOLD,Waste Management,Methane Recovery in Wastewater,AMS-III.I. Avoidance of methane production in wastewater treatment through replacement of anaerobic systems by aerobic systems,South East Asia,Thailand,,,Deutsche Gesellschaft fuer Internationale Zusammenarbeit GmbH,73217,0,73217,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,15272,30247,27698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deutsche Gesellschaft fuer Internationale Zusammenarbeit GmbH,,,,,GOLD_STANDARD_CERTIFIED_PROJECT,,,,,BIOGAS_HEAT,https://impact.sustain-cert.com/public_projects/1277,https://registry.goldstandard.org/projects/details/1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34195,0,0,39022,0,,44300,2009
