Project ID,Project Name,Voluntary Registry,"ARB Project",Voluntary Status,Scope, Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,"Total Credits Issued","Total Credits Retired",Total Credits Remaining,First Year of Project,Issued by Reporting 1996,Issued by Reporting 1997,Issued by Reporting 1998,Issued by Reporting 1999,Issued by Reporting 2000,Issued by Reporting 2001,Issued by Reporting 2002,Issued by Reporting 2003,Issued by Reporting 2004,Issued by Reporting 2005,Issued by Reporting 2006,Issued by Reporting 2007,Issued by Reporting 2008,Issued by Reporting 2009,Issued by Reporting 2010,Issued by Reporting 2011,Issued by Reporting 2012,Issued by Reporting 2013,Issued by Reporting 2014,Issued by Reporting 2015,Issued by Reporting 2016,Issued by Reporting 2017,Issued by Reporting 2018,Issued by Reporting 2019,Issued by Reporting 2020,Issued by Reporting 2021,Retired 1996,Retired 1997,Retired 1998,Retired 1999,Retired 2000,Retired 2001,Retired 2002,Retired 2003,Retired 2004,Retired 2005,Retired 2006,Retired 2007,Retired 2008,Retired 2009,Retired 2010,Retired 2011,Retired 2012,Retired 2013,Retired 2014,Retired 2015,Retired 2016,Retired 2017,Retired 2018,Retired 2019,Retired 2020,Retired 2021,"Year Unknown",Remaining 1996,Remaining 1997,Remaining 1998,Remaining 1999,Remaining 2000,Remaining 2001,Remaining 2002,Remaining 2003,Remaining 2004,Remaining 2005,Remaining 2006,Remaining 2007,Remaining 2008,Remaining 2009,Remaining 2010,Remaining 2011,Remaining 2012,Remaining 2013,Remaining 2014,Remaining 2015,Remaining 2016,Remaining 2017,Remaining 2018,Remaining 2019,Remaining 2020,Remaining 2021,Project Owner ,Offset Project Operator ,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,PERs,Registry / ARB,ARB Project Detail,ARB ID,Project Listed,Project Registered ,CCB / Certifications,Project Type,"Registry Documents",Project Website,Issued 1996,Issued 1997,Issued 1998,Issued 1999,Issued 2000,Issued 2001,Issued 2002,Issued 2003,Issued 2004,Issued 2005,Issued 2006,Issued 2007,Issued 2008,Issued 2009,Issued 2010,Issued 2011,Issued 2012,Issued 2013,Issued 2014,Issued 2015,Issued 2016,Issued 2017,Issued 2018,Issued 2019,Issued 2020,Issued 2021,Notes from Registry,Notes from Berkeley Carbon Trading Project,Date added to database,"first issuance yr (no hard code, hide w formulas)"
GS1345,Song Bung 6 Hydropower Project,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Hydropower,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,Vietnam,,,Vietnam Carbon Assets Ltd.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,64199,0,GOLD,,,,,,SMALL_LOW_IMPACT_HYDRO,https://platform.sustain-cert.com/public-project/214,https://registry.goldstandard.org/projects/details/204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1347,Dak Pone Hydropower Project,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Hydropower,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,Vietnam,,,Vietnam Carbon Assets Ltd.,181933,0,181933,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355,28511,30419,28616,26826,40808,13398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355,28511,30419,28616,26826,40808,13398,0,0,0,Vietnam Carbon Assets Ltd.,,,,57070,0,GOLD,,,,,,SMALL_LOW_IMPACT_HYDRO,https://platform.sustain-cert.com/public-project/216,https://registry.goldstandard.org/projects/details/206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53171,0,52316,0,0,76446,0,,,202104,2012
GS1348,CERIT 90 MW WPP,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Pakmem Elektrik Ãœretim Sanayi ve Ticaret A.Åž,129415,0,129415,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41971,65827,21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41971,65827,21617,,,,,150000,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/217,https://registry.goldstandard.org/projects/details/142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129415,,,202104,2019
GS1350,InfraVest Taiwan Wind Farms Bundled Project 2012,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,East Asia,Taiwan,,,South Pole Carbon Asset Management Ltd.,274630,69207,205423,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58168,64205,71699,80558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,5178,63150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52868,63429,63527,25599,0,0,South Pole Carbon Asset Management Ltd.,,,,126120,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/219,https://registry.goldstandard.org/projects/details/208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122373,71699,80558,0,,,202104,2016
GS1351,"TPP Topar, Kazakhmys Corporation LLC",GOLD,No,LISTED,Industrial Manufacturing,Energy Efficiency,AM0048 New cogeneration facilities supplying electricity and/or steam to multiple customers and displacing grid/off-grid steam and electricity generation with more carbon-intensive fuels,Central Asia,Kazakhstan,,,VAGABO UK LTD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,185926,0,GOLD,,,,,,ENERGY_EFFICIENCY_INDUSTRIAL,https://platform.sustain-cert.com/public-project/220,https://registry.goldstandard.org/projects/details/209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1352,"CPA # 2 Improved Cooking Stoves for Nigeria, GS 1352",GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Household & Community,Cookstoves,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Sub Saharan Africa,Nigeria,,,atmosfair gGmbH,58668,0,58668,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,5698,7729,8562,9161,7926,7218,7827,3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,5698,7729,8562,9161,7926,7218,7827,3948,0,atmosfair gGmbH,,,,11290,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/221,https://registry.goldstandard.org/projects/details/210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566,0,15416,18297,0,14427,7962,,,202104,2012
GS1353,"CPA # 3 Improved Cooking Stoves for Nigeria, GS 1353",GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Household & Community,Cookstoves,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Sub Saharan Africa,Nigeria,,,atmosfair gGmbH,40941,0,40941,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,2777,5526,5773,5629,5781,5891,6111,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,2777,5526,5773,5629,5781,5891,6111,3164,0,atmosfair gGmbH,,,,11356,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/222,https://registry.goldstandard.org/projects/details/211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,10561,11242,0,11783,6381,,,202104,2012
GS1354,Vietnam Small Hydro PoA,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Hydropower,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,Vietnam,,,South Pole Carbon Asset Management Ltd.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,GOLD,,,,,,SMALL_LOW_IMPACT_HYDRO,https://platform.sustain-cert.com/public-project/223,https://registry.goldstandard.org/projects/details/212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1355,Song Bung 5 Hydropower Project,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Hydropower,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,Vietnam,,,Vietnam Carbon Assets Ltd.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,122699,0,GOLD,,,,,,SMALL_LOW_IMPACT_HYDRO,https://platform.sustain-cert.com/public-project/224,https://registry.goldstandard.org/projects/details/213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1359,"GS1247 VPA 2 Improved Kitchen Regimes: Kole District Borehole Project, Uganda",GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Household & Community,Community Boreholes,GS TPDDTEC v 1.,Sub Saharan Africa,Uganda,,,CO2balance UK ltd,64697,63453,1244,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6712,9955,10000,10041,10000,10000,6533,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,8498,11863,9404,9801,9801,5162,7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1144,0,0,CO2balance UK ltd,,,,10000,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/225,https://registry.goldstandard.org/projects/details/214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,12074,9593,0,20000,10000,0,3030,,,202104,2013
GS1362,Nam Pong Hydropower Project,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Hydropower,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,Vietnam,,,Vietnam Carbon Assets Ltd.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,66008,0,GOLD,,,,,,SMALL_LOW_IMPACT_HYDRO,https://platform.sustain-cert.com/public-project/227,https://registry.goldstandard.org/projects/details/216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1363,Aliaga Wind Power Project,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Tan Elektrik Uretim A.S.,47375,42854,4521,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14172,25536,7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,4249,0,,,,,31729,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/228,https://registry.goldstandard.org/projects/details/217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47375,,,202104,2018
GS1364,"Geres Wind Power Project, Turkey",GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Innores Elektrik Uretim A.S.,463869,262867,201002,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35330,60430,70420,67408,67439,68817,71129,22896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,99589,22948,54158,28580,57214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5923,32248,68806,71129,22896,Innores Elektrik Uretim A.S.,,,,56866,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/229,https://registry.goldstandard.org/projects/details/219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48582,64773,72574,67249,70660,70326,69705,,,202104,2014
GS1365,GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru Ã¢â‚¬â€œ VPA3,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Household & Community,Cookstoves,GS Methodology for Improved Cook stoves and Kitchen Regimes v1.,South America,Peru,,,MICROSOL SAS,155896,103883,52013,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9579,35316,50978,36017,9931,7342,6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,22000,1015,32577,14413,11782,14188,7342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,5342,36773,76,1121,146,6733,0,0,0,0,MICROSOL SAS,,,,21587,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/230,https://registry.goldstandard.org/projects/details/220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62956,0,65094,0,12829,15017,0,0,,,202104,2011
GS1366,GS 1366 Micro Energy PoA,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Household & Community,Cookstoves,GS TPDDTEC v 1.,Sub Saharan Africa,Kenya,,,CO2balance UK ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/231,https://registry.goldstandard.org/projects/details/221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1367,Betulia Hydroelectric project,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Hydropower,AMS-I.D. Grid connected renewable electricity generation,Central America,Honduras,,,Renewable Energy Developers SA,25568,11900,13668,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,12459,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,3328,4364,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,12400,0,0,0,0,Renewable Energy Developers SA,,,,11445,0,GOLD,,,,,,SMALL_LOW_IMPACT_HYDRO,https://platform.sustain-cert.com/public-project/232,https://registry.goldstandard.org/projects/details/222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25568,0,0,0,,,202104,2015
GS1368,Edincik Wind Power Plant,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Edincik Enerji Uretim Anonim Sirketi,258244,161921,96323,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,49285,90304,93155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,24626,121295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,16908,71381,0,0,0,0,0,0,Edincik Enerji Uretim Anonim Sirketi,,,,106435,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/233,https://registry.goldstandard.org/projects/details/223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56637,201607,0,,,202104,2013
GS1369,"Marmara 11.5 MW Wind Power Project, Turkey",GOLD,No,LISTED,Renewable Energy,Wind,NULL,Middle East,Turkey,,,FutureCamp Climate GmbH,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,21000,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/234,https://registry.goldstandard.org/projects/details/224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1370,Bangkok Kamphaeng Saen West: Landfill Gas to Electricity Project,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Waste Management,Landfill Methane,ACM0001 Flaring or use of landfill gas,South East Asia,Thailand,,,Sindicatum Carbon Capital International Limited,922836,0,922836,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254754,371644,296438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254754,371644,296438,0,0,0,0,0,0,0,Sindicatum Carbon Capital International Limited,,,,150718,0,GOLD,,,,,,OTHER,https://platform.sustain-cert.com/public-project/235,https://registry.goldstandard.org/projects/details/225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531430,391406,0,0,0,0,0,0,,,202104,2012
GS1371,Bangkok Kamphaeng Saen East: Landfill Gas to Electricity Project,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Waste Management,Landfill Methane,ACM0001 Flaring or use of landfill gas,South East Asia,Thailand,,,Sindicatum Carbon Capital International Limited,903086,0,903086,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246904,350762,305420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246904,350762,305420,0,0,0,0,0,0,0,Sindicatum Carbon Capital International Limited,,,,100500,0,GOLD,,,,,,OTHER,https://platform.sustain-cert.com/public-project/236,https://registry.goldstandard.org/projects/details/226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501919,401167,0,0,0,0,0,0,,,202104,2012
GS1372,KIYIKOY WPP,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Life Iklim ve Enerji Ltd. Sti.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,106260,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/237,https://registry.goldstandard.org/projects/details/227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1373,Caruquia 9.76 MW hydroelectric project,GOLD,No,LISTED,Renewable Energy,Hydropower,AMS-I.D. Grid connected renewable electricity generation,South America,Colombia,,,ALLCOT AG,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20127,0,GOLD,,,,,,SMALL_LOW_IMPACT_HYDRO,https://platform.sustain-cert.com/public-project/238,https://registry.goldstandard.org/projects/details/228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1374,Recyling Used Cooking Oil into Biodiesel in Bali,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Biomass,GS Biodiesel from Waste Oil or Fat v1.,South East Asia,Indonesia,,,myclimate Foundation,698,698,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,287,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,myclimate Foundation,,,,1500,0,GOLD,,,,,,BIOMASS_OR_LIQUID_BIOFUEL_HEAT,https://platform.sustain-cert.com/public-project/239,https://registry.goldstandard.org/projects/details/229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,,,202104,2014
GS1377,GS1377 Utsil Naj - Casa saludable para todos,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Household & Community,Cookstoves,GS TPDDTEC v 1.,Central America,El Salvador,,,MICROSOL SAS,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/240,https://registry.goldstandard.org/projects/details/230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1378,Nanyang Danjiang River Solar Cooker Project Phase I,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Solar Cookers,AMS-I.C. Thermal energy production with or without electricity,East Asia,China,,,"Sirreon Technology & Development (Beijing) Co.,Ltd",406870,0,406870,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83174,68224,0,67116,86216,4800,75807,21533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83174,68224,0,67116,86216,4800,75807,21533,0,Sirreon Technology & Development (Beijing) Co.Ltd,,,,90204,0,GOLD,,,,,,SOLAR_THERMAL_HEAT,https://platform.sustain-cert.com/public-project/241,https://registry.goldstandard.org/projects/details/1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80679,70719,0,153332,0,102140,0,,,202104,2013
GS1381,Zero Energy Water Purifier GS Project in India by Hindustan Unilever Limited,GOLD,No,LISTED,Household & Community,Clean Water,GS TPDDTEC v 1.,South Asia,India,,,Hindustan Unilever Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,26686332,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/244,https://registry.goldstandard.org/projects/details/233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS1382,BAGARASI WPP,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,119491,0,119491,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28967,59540,30984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28967,59540,30984,0,,,,,68509,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/245,https://registry.goldstandard.org/projects/details/234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119491,0,,,202104,2018
GS1383,ODEMIS WPP,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,115715,115715,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25118,59728,30869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,32911,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/246,https://registry.goldstandard.org/projects/details/235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115715,0,,,202104,2018
GS1384,Energy Efficiency at Artisanal Brick Producers PoA,GOLD,No,LISTED,Industrial Manufacturing,Energy Efficiency,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,South America,Peru,,,myclimate Foundation,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,GOLD,,,,,,ENERGY_EFFICIENCY_INDUSTRIAL,https://platform.sustain-cert.com/public-project/247,https://registry.goldstandard.org/projects/details/236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
